Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
568149,B0069AFIN4,A3QQCEQ33O0GJU,RDS,0,1,5,1336348800,It's Pike from Starbuciks,"Fits in my Kuerig, it's pike place from Starbucks, It's my favorite so what can I say I'm happy. It arrived fast and complete in good packaging."
568150,B0069AFIN4,A1BA06ECPCHKI1,Christine Vital/Varian Medical Systems,0,1,5,1336262400,Sbux Pikes Place K-cups,This is my husbands favorite coffee for the Keurig. Finally after MONTHS of testing. Perfect cup of coffee every time. Nothing bitter about this cup...
568151,B0069AFIN4,A2M98NPVGQX2GK,Camille,0,1,5,1334880000,My sister loved it....,"Bought this blend for my sister when she came to visit. She was happy with it, but we are left with several K-cups because she could not take them with her.<br /><br />It is just too bland for us. We like bold dark roast coffee and also get our K-cups from Amazon. But since my sister liked Pike Place roast, I gave it five stars."
568152,B0069AFIN4,A1AR9L2VDNVQH0,"Deanna O. Dowell ""Dee""",0,1,5,1331769600,Favorite and great deal,"Love, love these K-cups.  I'm a Starbucks junkie and at around 50 cents a K-cup I save tons on not going to my local Starbucks store and buying a caramel macchiato when I can make it myself at home!!!  Now, if Fair Trade would just make K-cups then I'd be all set."
568153,B0069AFIN4,A25ZSDXJ9KUA6W,James Killen,0,1,5,1330041600,expensive,I really liked the Pikes Place Coffee but will not continue buying unless they become more competitive in their pricing.
568154,B0069AFIN4,A3MARXBKZPWSDN,WesW,1,3,5,1325030400,"Awesome coffee,but 38 bucks at Sam's","Coffee tastes as good as from Starbucks, k-cups rule. The 54 count is a one time purchase at Sam's so if you like Pike you better load up."
568155,B0069AFIN4,A1K58EY2A4O7NR,Andrew Macomber,4,8,3,1328054400,Cheaper at Sam's,"If anyone has a membership to Sam's Club, they have this type of SB coffee, same count box for $38.  Just a head's up."
568156,B0069AFIN4,AKGLG5WF9K5K2,"R. Rice ""LionHeart""",2,5,2,1328745600,Starbucks - you've got to be kidding!?!?,"What are these K-Cups made of?  $1.00 per K-Cup and that is at a discount?  Starbucks came late the the K-cup party and looks like they arrived way over dressed as well.  Don't waste your money on these.  A friend picked up some and I tried them, while they aren't bad, they certainly aren't worth twice the price as the equally good coffee produced by several other K-Cup brands."
568157,B0069AFIN4,A26TM827JC1QCQ,mdpark,2,6,1,1326326400,suspicious,"I'm not sure what happened, but my box of ""54 k-cups"" only had 52 cups in it.  There was no packaging inside the box to hold the k-cups in place and protect them, they were just laying in the box loosely.  Some of the cups in the box were also damaged, probably due to the lack of packaging in the box.  This is not the quality anyone would expect from companies such as Keurig and Starbucks!  I suspect the box has been opened previously.  I do not know what happened on the sellers end, but what they sent out was not an original new package of keurig k-cups!  The cups seem to be authentic, but it is hard to tell since the packaging was not up to par and even though the box was sealed, it is looks like the box has been opened previously.  The product I received was sold by ""BECCO CORP"" through amazon."
568158,B0069AFIN4,A3AGQAXTX6VRJ3,"David Michael ""Kahuna""",0,3,2,1333065600,"Mediocre Flavor & Brew, Not StarBucks Quality!","In 2011, when StarBucks broke away from Tassimo Bosch over a contractual dispute, I was completely disappointed, and wondered<br />what other Options were going to be available, in the meantime, I purchased a warehouse supply of StarBuck's Coffee & Cappuccino and<br />started researching a New Coffee Machine, and then ... in November, I found out that Starbucks was offering the ""K-Cup"" Version, for the Keurig Coffee machines. I ordered and received a Brand New B145 OfficePRO model, a supposedly 'Heavy-Duty' Keurig Model ...<br />In January, I started to put the Keurig thru it's paces, along side the Tassimo, and frankly the Tassimo is still SUPERIOR, in the way that it Brews for Better Flavor, has a Faster Brewing Cycle, and heats the H2O to the Optimal Temperature, than the Keurig, which BTW, is/was a lot NOSIER than the Tassimo. In all fairness, this could be  a 'technical' problem with the Bar Code settings on the K-Cups. Note , that I continued to also use my Red Tassimo unit, as it is/was the only coffee unit to use the Milk Creamers, as Keurig still does not offer that option, anywhere!<br /><br />In February, I left on a 3-week trip, and as I always do, I turned off all the unnecessary electric Household appliances.<br />When I returned back in this month of March, I was so PISSED to find out that the Brand New Keurig was totally INOPERABLE!<br />Nada! Zip! Zero! Despite, doing everything that was Recommended on Forums (don't go the Keurig Forums, as they are so Worthless!)<br />Now, I have a large, fancy Keurig BRICK that I am attempting to get a Refund for, so stay tuned!<br /><br />* Pike Place + Colombian + Folgers are the different varieties that I tried on the New Keurig machine.<br />  The Colombian was the Best of the lot.<br /><br />Read my comments, after each bullet item:<br /><br />  * Features fresh Starbucks coffee in an easy-to-brew single-cup (K-Cup) serving. - Not as good as the Tassimo, which is about<br />  2 Steps BELOW a StarBucks Coffee House. I often found the Keurig ""Brew"" to be a tad Watery, not Rich & Flavorful.<br /> * Brews in 1 minute or less, so you can grab a cup when you're in a rush. - BUT, you have to Turn the Unit ON FIRST,<br />  so that it will Warm Up first, before the Blue Light comes on, indicating that it is ready to start brewing.<br /> * Medium Roast Ground Coffee - They call it 'Medium', but I think it's more MILD!<br /> * Smooth & Balanced - Disagree, Balanced with What? Tea?<br /> * Rumor of a Sale Price of only 38 buckaroos at Sam's Club & Costco - I cannot confirm this rumor.<br /><br />* There is now a New Rumor that StarBucks is going to be offering their Consumer Coffee Machine in the fall!<br /><br />Stay Tuned!"
568159,B001SB24P4,A3HT7Z4EKASS82,RM,0,0,5,1341100800,Garlic Salt move over...this is way better,"WOW.....it's so fresh tasting.<br /><br />If you like Garlic.....this is your new secret weapon!  This stuff's amazing....great on salad's, perfect in pasta, I have so many uses for it...constantly running out.<br /><br />Great Product!"
568160,B004VEWTTQ,AW6AFZZH66H5A,"Pierre Zeitoun ""Electronic Heaven""",12,12,5,1329868800,Just like remember !,Being French I grew up knowing how important it was to use a good unrefined salt. The one from Brittany being the very best. No! It's not foolish to spent money on a  basic spice. It has a very delicate flavor (almost floral) and you don't need a lot. Will taste great on salads. A clear healthy winner.
568161,B004VEWTTQ,A31AS7L29JTV6H,"G. Baker ""nJoyLife""",12,12,5,1314921600,Wow,"Not really sure if I can describe this salt properly. Yes, it has a wonderful flavor without too much of a salty flavor. It's very clean tasting. Mostly, though, I think it seems ""creamy"". Yea, I know that sounds weird, but the moisture with the salt gives it a creamy-salty embodiment. I use this for special dishes to add a delectable flavor to a dish...also knowing that I'm serving food with a healthy salt with tons of minerals."
568162,B004VEWTTQ,A1C2GFOPBDFM8L,David S. Lott,9,10,4,1312761600,Good Product Well Priced,"This is good, briny large crystal grey sea salt, which for most uses I prefer to the more expensive white."
568163,B004VEWTTQ,AUOJEXT54C9TS,frogladysmiles,5,5,5,1323734400,Love it,"<a href=""http://www.amazon.com/gp/product/B004VEQUIW"">1 Pound - French Gray Sea Salt - Light Grey (Coarse) - Bag -""Sel Gris De Gu&eacute;rande"" French Sea Salt</a>  Don't know why, but when using this - there is a something special flavor added.  Never used anything but regular table salt.  But I am hooked!!!"
568164,B004VEWTTQ,A19THLC5ICNIKV,artlady,4,4,5,1331596800,salt of the earth,This wonderful sea salt is both beautiful and healthy for you. It takes less to season. Anyone who is concerned abot salt and diet will love this product
568165,B004VEWTTQ,A2N9W653IF2ATM,2cents,4,4,5,1331424000,Yumo!,"Man, this salt is really good!  Love the flavor, and that it's a much better/wiser choice vs regular table salt.  Good Stuff!"
568166,B004VEWTTQ,AI5SG3N6F0RMN,John Ron-Je',8,10,5,1314316800,"Great stuff,and a must to have","I got into salts, the more I learned to cook.  Firstly all salt is salt,  but different textures appeal differently on your palate.  They seem so anyway.  Now the darker shades of salt do have different minerals, depending where they're from.  You need to be careful though , remember these gourmet salts do not have iodine, so make sure you continue to use table salt, though it is hard to do so.  Love this salt on salads and steak,  trust me."
568167,B004VEWTTQ,A2NHZN41OXJBNP,"M. fletcher ""Angelsongsilove""",3,3,5,1334966400,FAMILY LOVES IT!,"Got this stuff and it looked like they just swept it off the beach . I think its still wet actually. We got the course and we grind it ourselves. We love it. We even took a taste test, first this French gray , then Mortons salt. Hands down we could taste the difference and we could taste how much better the French Gray was. I would get the fine salt next time. I wanted that but must have hit the course by accident. We still like it! You will too. Worth every dollar. And now im spoiled."
568168,B004VEWTTQ,A9TPV4O2YQJXO,loves purses,3,3,5,1334534400,mm mm good,"Love this salt.  It has a really nice flavor, not too salty, has a mineral taste that is very good."
568169,B004VEWTTQ,AYNH2BHO8SO52,Nicole,0,0,5,1346112000,Tasty,"I never realized this, but the salt and mineral concentration of seawater is different in each part of the world, and therefore the taste of sea salt varies based on where it comes from.<br /><br />To me, ""French gray"" sea salt is delicious - the flavor is more gentile than regular salt and has a slightly tangy taste with just a hint of minerals.  The price may seem high compared to table salt, but Amazon's price is low compared to other places I've bought it. Definitely worth it, in my opinion.<br /><br />One thing to note is that this sea salt is very moist, so it doesn't work well in a grinder or shaker.  Sometimes I'll serve it in a salt cellar, but generally I just keep it in a glass jar by the stove for cooking and use regular salt at the table."
568170,B004VEWTTQ,A3N0XT43RFEJLD,"Andrea N. Fleuren ""Doctor 72""",0,0,5,1345334400,loved it,"great product.  actually we've used it all now.  great to scatter on veggies, as well as cooking in meals. highly recommends."
568171,B004VEWTTQ,A3GQP16J109A3F,"Homer Jay Simpson ""Homer J.""",1,2,3,1339200000,why is it wet?,"the salt is wet and i dont like that. it's not dripping or anything, but it's moist and it is clumping. i had to put it in the oven and as i type it's baking to get the moisture out.<br /><br />i did not know that it would be damp.<br /><br />it has a nice flavor, quite salty. if it was not damp/wet, i'd buy it again."
568172,B004VEWTTQ,A2U1BYEK28NS3F,"Auntie Sandy ""Hooked on Books""",0,1,5,1342137600,Yummy!,"Yeah, I know that salt is salt, but I like the taste of this salt. It wasn't as costly as many of the gourmet salts, so I use it to make my own seasoned salts for myself and for gifts."
568173,B001VNKW76,A2WVXQFTBP62EY,"C. Janecek ""reviewer""",1,1,5,1323129600,"great quality, great price","We used these for an art project, so I can't tell you about the flavor. However, they smell great and were nearly all ""intact."" Great quality. Will buy again."
568174,B001VNKW76,A17E2D0H3BRR9P,Stephen Brown,0,0,5,1343001600,Whole Cloves,"The cloves arrived quickly and were of very high quality. We have generally purchased whole cloves from a local Indian grocer, but decided to give Amazon a try. Frontier's quality was superior and their price was much lower. We will definitely purchase from Frontier again when we need more spices."
568175,B001VNKW76,A2A9M4SNL56EFE,leslie l fluegel,0,0,5,1337385600,Great cloves.,"More than anything, I use cloves to scent and clean the air in my home. It is comforting to know that I am not adding toxins of any kind. Wonderful to go organic."
568176,B001VNKW76,A3E727JEUQEBOB,"Fredric F. Myers ""Fredric""",3,5,5,1294790400,SUPER-GREAT BUY,"During the holiday season I do a whole orange with cloves inserted into the serface, then wraped with a nice piece of cloth & tied with a bow. A few years ago I started a ""tradition"" with my 2 grandchildren, but found that the cost of cloves from the local stores was really ""biting"" into my retirement funds. Then,eureka, I discovered this bulk clove item on Amazon.com........it has made this 72 year old grandfather very happy...and the grand kids had a really fun evening, followed by us watching Charles Dickens' classic Christmas tale, Scrooge......"
568177,B001VNKW76,A1W1JIPH6WU7UF,"SVK ""SVK""",1,2,5,1314144000,Great!,"This is a great purchase - a very aromatic herb! I use it to make tea, and it makes the tea! A great price for a large quantity."
568178,B001VNKW76,A16RP7SWRV97G3,"K. Skiles ""koka86""",1,2,5,1301702400,Quality Cloves,"Frontier always has good quality spices and these are no exception.  I use them for tea and cooking- good quality, good price."
568179,B001VNKW76,A2M6D0ABSSJWSB,amazonuser,0,1,5,1295568000,Cloves,"I was having sour throad and as part of the natural mediciene, i used it for couple of days.<br />It used to decreas my coughing and allowed me to work properly in office, without disturbing others much."
568180,B001VNKW76,AYBABHCMOI4K5,priya,1,5,3,1308268800,product,Please send me the right order I requested full cloves they sent me powdered. SO I don't know what to say. They sent me email saying you will receive your order. thanks
568181,B004QY7JA0,A10NKN19P7TPWA,deyna,0,0,5,1347926400,Dogs love it!,"Both my dogs have been on this diet for quite a while. Their coats are soft and shine, they seem energized instead of lethargic, and they really seem to love it. One of my dogs gained a lot of weight over a winter on kibble and my other was an under fed rescue, but over a month or two on this euk my fatty gained muscle and slimmed down and my rescue bulked up too! Meat is the first ingredient and that's what I look for! One 30 lb bag for two large dogs lasts about a month in my house. They seem so much healthier and happier on a better ingredient dog food such as this one."
568182,B000IN0ER8,A2QCU7QAYOZPF1,"A. Taylor ""baking mom""",2,2,5,1257120000,Hershey's mini chips,"great product, very fresh.  The only thing is I would have liked to know the expiration date on the product before I purchased it.  I asked, but never got an answer to that question.  When I received the product, I found they would not expire until a year from now, which is fine!"
568183,B000RRJOL2,A3VNFT5T77FNTI,pldries,1,1,3,1282608000,Wishing for something different,This product is true to its' description. It is just fruit. I guess I was hoping to find a cereal type bar with just pears and blueberries. This was a little to thick and chewy for me. But I have no problem with the ingredients for my IC diet!
568184,B000RRJOL2,A1DPVIL1FIIWZI,JenGV,1,1,4,1234742400,Finally a bar without apples!,"We have allergies to apples in our family, so that eliminates fruit bars and fruit snacks- until we found these.  They have a good flavor.  The pear strawberry is good too."
568185,B000RRJOL2,A2E3WMF9RWW2X2,K. Duvall,0,0,5,1212105600,Soft and chewy.,"My kids had eaten the Kettle Valley fruit bars, but they are rather chewy and thin.  Once my son became peanut allergic, we had to switch since I could not get verification the Kettle Valley fruit bars were safe to eat.  Gorge Delights are great, wide selection of flavors and handy to have when on the go with young children."
568186,B0007G96XO,A13D1WTFEMS9VH,Scorpio69,2,2,5,1302912000,Still the best I've ever tasted -- at any price,"I recently tried some very expensive, highly recommended <a href=""http://www.amazon.com/gp/product/B001E5DYSK"">illy Caffe Normale Drip Grind Coffee (Medium Roast, Blue Band), 8.8-Ounce Tins (Pack of 2)</a>. The verdict was clear: This Don Francisco 100% Colombia Supremo kicks its rear end around the block!<br /><br />I've tried many different types of coffee, including fresh-roasted whole-bean grind-it-yourself types from all the different brands, and I always wind up right back here enjoying ""a cup o' the Don"".<br /><br />Your search for the perfect coffee ends here. This is the most excellent grind you're ever going to sip, hands-down.<br /><br />Enjoy!"
568187,B0007G96XO,A291A0H4HOMT85,dragonskr52,0,0,5,1341705600,Always Came Back to the Don,"We also have tried Gevalia, Folgers, and other brands but always come back to the Don because it tastes so good with our own blend of freshly ground beans. Our coffee never tastes too strong, just the best cup of coffee in the morning."
568188,B0007G96XO,AELUSWIII90ZW,"Judith A. Knust ""jak""",0,0,5,1325980800,"Love the ""Don""","I have been a coffee drinker for many years. Tried many of the gourmet coffees,  as the previous reviewer. Was a customer of Green Mountain, Gevalia, even local handmade roasts. When we recently were visiting in Phoenix, I picked up some groceries, including coffee. I saw this brand and had not had it before, so decided to try it and I have fallen for it, completely. It is so smooth and delicious. If my local grocer won't carry it, I will be buying it here. I even brought back to bags in my luggage so I won't have to be without it! But remember, the water is what makes a great cup of coffee. Enjoy!"
568189,B000M6CTGK,A2PCQGMKUCXBU9,V in FL,3,3,5,1204934400,Tastes great!,"This honey tastes great, plus the fact that it is raw, and research indicates it may be useful in the healing of stomach ulcers is a bonus."
568190,B000MAST88,A2Z6ARDNWE1SPW,MandyGirl,1,1,5,1323302400,Yum,"Great product!! Shipped very fast!! Quite tasty!! Some butter garlic and cheese! yuum!!  You get about 15 in the can, worth the price!"
568191,B000WJ2WLO,A10MHU9NOR190B,Lady Cenu,1,1,3,1246320000,Lacking Flavor,"This is a decent mix of rice crackers if you are looking for something that doesn't have overwhelming amounts of seaweed. However, I found the crackers to be a little bit bland. They weren't bad, but the flavor doesn't pop out at you the way I like it to."
568192,B003RWVFEI,AOVTLYTHVDNUX,Tradecraft,13,14,5,1331510400,"Convenient, Healthy, and Tastes Great","Chicken of the Sea Premium Wild-Caught Pink Salmon, 2.6oz pouches are a very convenient method of eating on the run or preparing a quick meal when time is short. I recently began using Salmon in the pouch and really like how convenient it is to use and it taste great. The pouch is very easy to open just by tearing the top of the pouch which has a pre-made notch to initiate an easy opening. Once the pouch is open it is not resealable. The Salmon can be eaten directly out of the pouch or you can empty the contents to make a salad or other meal. I now keep some of these Salmon pouches at work and I carry a few in my every day carry (EDC) bag in case I get stuck somewhere and need a quick, easy, and healthy snack to keep me going. I also carry some when hiking, backpacking, or camping.<br /><br />The pouch is relatively strong and would not easily be punctured by an object. As a precaution I do wrap the pouch in a one gallon freezer bag when carrying the Salmon in my EDC bag just as an added measure of caution. Each pouch is considered one portion and contains 70 calories with 20 calories from fat. Each serving contains 13 grams of protein. The pouch has a label stating that the product is skinless and boneless. This Salmon is a good source of protein and Omega-3 fatty acids. The Salmon is labeled as a product of Thailand and the expiration date is over 2 years from that date that I purchased the Salmon so it will last awhile and there is no need to be concerned about the expiration date. I have seen this product on sale at a local grocery store for under a dollar which is a great deal.<br /><br />Overall, I am very satisfied with this product and would highly recommend Chicken of the Sea Premium Wild-Caught Pink Salmon Pouch to others."
568193,B003RWVFEI,A2DKR212G6TODU,C. Tucek,6,6,2,1345939200,Salmon shouldn't contain soy,A bit bummed out that this salmon contains a soy filler. Never dreamed it would. Thyroid problems + soy = bad combo.
568194,B003RWVFEI,A1UTE9H4WIVIGQ,Edith Menchyk,5,5,5,1344643200,"Healthy, quality food made easy.","These pouches of salmon are perfect for the health conscious person on the go. Easy to carry, no refrigeration needed. Very lean, low calorie, high quality protien. Oh, and it tastes great."
568195,B003RWVFEI,A2D9HLT81WBQMA,"D. Mayer ""mauian""",2,2,5,1347494400,Delicious and Well Packaged,"Hey everyone, I rarely submit reviews but I felt the need to let everyone know that this is a great product.  It was priced well, packaged perfectly, and is awesome in a salad.  We used a bit of teriyaki and roasted sesame seeds mixed with it to throw in some sushi rolls...mmmm.  aloha"
568196,B003RWVFEI,A3JMFCPP0H0Z3A,rk,2,2,5,1346803200,mm good,it was mild compared to canned salmon -excellant in an omelate also good in a toast sandwich with lettuce tomato mayo or thousand island dressing
568197,B003RWVFEI,A2YO8731SKDKLL,Goofball,2,2,5,1346371200,Quick and easy to use and low in calories,"First of all, Chicken of the Sea's Pink Salmon tastes great and it is easy to use for a quick topping on a salad or at lunch.  The health benefits are strong as well with the omega 3 but also the entire packet is only 70 calories and is low in fat as well.<br /><br />This si a great on the go container and we would buy again."
568198,B003RWVFEI,A2CV12QOHGV93E,"D. Rose ""Major Consumer""",4,5,5,1339286400,Easy Way to Get Your Salmon,"This product doesn't taste like fresh or frozen salmon, but it is great to have on hand.  I believe that salmon is good for me, and this is a portion that's the right size for me.  I need to have this on hand when I run out of fresh fish and need my nutrition in easy form."
568199,B003RWVFEI,A1Q9J62C20HYX8,G. Head,4,5,5,1329609600,Good buy,This salmon is really good.  I paid the same price as I did to drive 120 miles to an Air Force Commissary.  I use it like other folks do for tuna...except it is even healthier.
568200,B003RWVFEI,A3HON67T38XCB5,willy,3,4,5,1329436800,salmon,"added this with my other fish sandwich combo's. i have crab, tuna and now salmon. together or separately, these make great sandwiches. a good bowl of soup is great with with a combination fish meat in a sandwich. makes my mouth water just thinking about it."
568201,B003RWVFEI,A1CHFK7Z8ZJBQ7,Boradicus,0,0,5,1351036800,Great Product!!,"This product is very good!  It is nice to have these snack sized packages for individual use.  These are not lox, however, so they are not smoked, but they are quite good and healthy!"
568202,B003RWVFEI,AWLOGXHSYE1Q1,Josie  LePage,0,0,5,1349740800,Wow its good!,"I would recommend this product to everyone. There are no bones nor skin, just the meat of the salmon. It is a very good product."
568203,B003RWVFEI,A8KKLML9M0S1G,"L REN ""laurenelise00""",0,0,4,1348617600,"Convenient, good price","Convenient, easy, not messy, good price, dogs enjoy it as a treat. I like making different things w them. Thumbs up"
568204,B003RWVFEI,A1RRMZKOMZ2M7J,"Sue Katz ""Honey Bee""",4,7,2,1334102400,"It's mushy & tasteless. Contains skin, cartilage & bone.","I love salmon. I love canned tuna. I love Chicken of the Sea tuna, in particular. I should love this, right? Wrong.<br /><br />Based on all these reviews, I really thought this might be something special. Well, it's not. The salmon is bland, barely pink and just not tasty. It's also shredded and packed in water, which makes is mushy. The salmon packet contains skin, plus contains small bone/cartilage fragments & pieces.<br /><br />This item might be suitable if you are camping or stranded on a desert island. But for me, I'd rather go hungry. And based on another recent review, there is a dog who won't eat it either. I certainly don't recommend for a household with children given bone & cartilage in the package!<br /><br />One star for contents. An additional star for convenience."
568205,B003RWVFEI,A3OQ47ZE3GEI0O,"Jessie Bollen Redding ""Jessie B.""",6,22,4,1324425600,No Complaints,"Not really sure how to review salmon, as I do not eat fish. It arrived promptly and as described. Seemed to be a great value for the price- I bought this for my underweight dog who is a VERY PICKY eater... I thought maybe I could mix this into other food & the stinky, fishy smell would attract her - but nope. Fish seems fine to me though!"
568206,B003RWVFEI,A3URUDROJ0QE2U,"Ashraf Babu ""AB""",1,14,1,1343952000,Fish in a Plastic Pack?,Was it packed in China? Don't think Salmon would remain Salmon in a Plastic Pack. Horrible Idea.<br />I would rather go to a fish market and get the real stuff. Don't care what anyone says.
568207,B002CNCAD8,A2WARQRIDTIRNJ,"Ruby D ""Ruby D""",3,3,5,1300838400,Little peppers - BIG TASTE!,"3/23/11  South New Jersey<br />I've been buying DeLallo Grilled Piquillo Peppers for about six months now.  All I can say is that if you don't have home roasted peppers on hand these grilled piquillo peppers will definitely fit the bill.  These are the tastiest purchased grilled/roasted peppers that we have ever tasted and I think we are roasted pepper connoisseurs.  This company also does sell a roasted piquillo pepper which for our taste is not quite as tasty as the grilled.  Don't get me wrong, their roasted are also good, but the grilled are over the top.  I do ""roast"" my own and the way I do them we as well as anyone who has ever tasted them go crazy for them.  But again, if you need or would rather purchase cooked peppers the DeLallo Grilled Piquillo Pepper will not disappoint you.  I usually purchase them at the store, however, when I checked the price of them online there was quite a savings at Amazon for a case of 12.  The case arrived in good condition and the jars had an appropriate expiration date on them.  No matter where you get them they are a little pricey, but someone grew and cared for these peppers, grilled, jared, labeled and shipped them.  Allot went into these little jars.  Whenever you see red peppers know that whoever grew them took care of them much longer to get them to the red stage rather than picking green.  I make my own salad dressings and I do add the liquid from the jar to my dressing.  The liquid is  flavored with the natural oil from the peppers and is delicious.  Try them!  You'll like them!"
568208,B002CNCAD8,AMINR3UU52O4L,D. Heim,0,0,5,1306454400,Tasty piquillos,"After Trader Joe's discontinued their piquillos I found Delallo peppers at Amazon, ordered them, and have been enjoying them ever since.  Their appearance, flavor, and country of origin (Peru) is the same as TJ's brand, though the Delallo product may be a little more flavorful.<br /><br />I was puzzled by the one negative review, which is a verbatim repeat of a critical review submitted a month earlier by the same writer for a different product -- the ""roasted"" piquillos.  I wonder if the alleged ""mold"" was actually char marks from the grill, which is normal?<br /><br />Anyway I received the 12-pack in good condition several days after ordering them, and am pleased with the quality of the product and the prompt, careful packing &  shipping (no breakage)."
568209,B0025UO85Q,A3QIGJ8TMOF9KA,Taildown,0,0,5,1350691200,Tasty sugar bombs,"OK, lets face it.  Sometimes you just want some good old-fashioned sugar bombs for breakfast.  But when you go to the store all of the ""Name Brands"" have gone to the dark side and are now ""High Fiber"", whole grain or some such similar hooey. As if you could actually make sweetened breakfast cereal good for you.  And they taste crappy, not at all like the original versions.<br /><br />Tootie Fruties taste just like the old fashioned Froot Loops before being wussified.  If you want the original taste and have not succumbed to the silly idea of making your sugar bombs ""healthy"" these are for you."
568210,B0039CLK78,AJYULYK4QOD4L,Nancy Kay Norris,14,14,5,1274054400,omg...omg  the best!!!!!!!,"These caramels melt in your mouth & give you just the right right amout of chew.<br />If I had a lot of money,I would buy the company and take it international.<br />Suffice to say I would give away my brother for a box of these.<br />ISLAND ANGEL YOU WILL GO FAR!!!"
568211,B0039CLK78,A1S57OM699HXB3,Vanessa Kohlhaas,14,14,5,1268006400,my sister-in-law's favorite,"My sister-in-law is a connaisseur of salted caramels.  I have given her them as gifts from a few different chocolatiers.  But, when I gave her these from Island Angels Chocolates she told me to look no further.  So, now whenever I need to give her a gift, I know just what to give."
568212,B0039CLK78,A38S5VQ03Y0YRJ,Toby G. Hernandez,8,8,5,1292371200,quality product,Excellent sea salt caramel chocolates.  Got it for my wife and she loved them!  Will be ordering them soon again!
568213,B0039CLK78,A1N92PEIHBSCTM,PoisonousMonkey,4,4,5,1296172800,Better than Trader Joe's,I found these chocolates when researching the Trader Joe's salted caramels. I purchased them as a Christmas gift and the recipient fell in love with them. They have just the right combination of rich sweetness and contrasting saltiness. I ordered them a second time just for myself.
568214,B0039CLK78,A23XOYQ1R88B0H,sylvia,4,4,5,1292630400,Incredible!,these are the absolute best!  be prepared you may just eat the whole box at once!  best salted chocolates at a great price!
568215,B0039CLK78,A2Q3QGYVXOMR2F,Joan H,2,2,5,1311724800,Sweet Treats from Sweet Mona's,"I was very satisfied with my purchase of caramels covered in dark chocolate from Sweet Mona's.  They were being sent to someone very special who LOVES caramels so it was extremely important that they arrived in perfect condition - which they did. Sweet Mona's took extra care in packaging the caramels so they wouldn't melt, as it was June and they were being mailed to the east coast and temps had been in the upper 80's. They made it safely without melting - and I heard that they tasted yummy as well!  Thanks Sweet Mona's for the excellent care and quality product!"
568216,B0039CLK78,AK03YAZHQHJP0,"backyardbirder ""Jduke""",2,2,5,1310083200,I HID THE BOX!,"These are the best chocolates ever.  I first tasted sea salted caramels at Whole Foods in our area.  They were milk chocolate and they tasted fantastic.  However, I'm a DARK CHOCOLATE fan.  So after coming home that day I went online to search for sea salted caramels and I ordered these.  I have to tell you...they are SO WORTH THE MONEY!!!  I paid like $3.00 for one caramel at Whole Foods and the quality of this product is far better!  I will be ordering again and encourage you to do the same!!"
568217,B0039CLK78,A3EEZ0J7CKD9OR,munstr,2,2,5,1309910400,Super fun happy caramels.,"Like another review, I was looking for salted caramel from Trader Joe's when I came across these caramels. These are better!  While these are a bit more $, they are worth it! Much softer than I was expecting and just super delicious overall.  Great for getting me through the work day as well as expanding my waist line."
568218,B0039CLK78,AFU9GT7IX6N7Q,N. Hartman,1,1,5,1340150400,Great Chocolate...Fantastic Service,"Very rarely do I write reviews, but felt compelled.<br /><br />I live in Texas and the temperatures are running about 95 degrees right now.  I knew I was taking a great risk ordering chocolate caramels from the West Coast (Washington state).  I was fully prepared to receive a puddle of chocolate.  Instead I received a very chic bow-wrapped box encased in a thermal bag with three bricks of what started as a frozen chiller.  The chocolate had not melted at all and while the caramels were soft, they were still in-tact and I will be able to use them at the luncheon I had planned them for.<br /><br />But what put this order into the ""I have to review this"" category was the care and detail I saw in the service.  The day after I placed the order, I received an email from Sweet Mona's stating that they had looked up the temperature in Texas and they would be packing the chocolate accordingly.  The packing material was what kept the caramels in-tact and beautiful.<br /><br />I will certainly be ordering from Sweet Mona's again and apprecate the care they put into their product.  I have ordered chocolates from other places and have usually just read a disclaimer that states they cannot guarantee their product upon delivery."
568219,B0039CLK78,A1SS2L1406URWT,KimSeifers,1,1,5,1324425600,Best ever!!!,"These are the best.  I could not stop eating them.  I had to ask my husband to hide them.  They are the perfect combaination of sweet, salt and chewy.  I want more!!"
568220,B0039CLK78,A29GZXT1M2FR2Z,Stewart,0,0,5,1343174400,Sweet and Salty,I'm new to the sea salt / caramel / chocolate experience but these were marvelous.  The squares were very fresh tasting and well-packaged to handle the summer heat.  The taste of sweet caramel and dark chocolate with the spice of sea salt is quite yummy.
568221,B0039CLK78,A1R3CYY84SA7Y0,Doug Thompson,0,0,5,1338768000,amazing candy! amazing service!,"I'm thrilled with Sweet Mona's. My sea salt caramels were shipped to me packed with material to keep them from melting - it worked. And my wife raved about the chocolates. She commented every time she ate one, and kept them hidden from me until they were gone! It was the perfect Mother's Day gift."
568222,B0039CLK78,A3H2UIKQ9CEYKC,AJD,0,0,5,1338508800,Beyond GOOD,I love chocolate ..... These by far are the best I have had on a long time best combo of salt and sweet ! I will for sure by these again !!!
568223,B0039CLK78,A2UVUY493GSC66,Rebecca Martin,0,0,5,1329264000,great chocolates,"This box of chocolates is a serious gift.  There are 2 layers, they are lovely delicious chocolates, and the packaging is great."
